"","logFC","logCPM","PValue","FDR"
"YLL066C",-0.157145308679097,6.9331825360335,0.659223534046485,0.88665904785243
"YNR052C",0.170669294268953,6.43115071100217,0.659420445348661,0.886695600129061
"YMR183C",0.129363028511306,7.2242203060027,0.659637975542748,0.886733564621837
"YGR212W",0.191991197506771,4.67809997056182,0.660038348224297,0.886733564621837
"YOR316C",0.148257935940885,6.06860522066776,0.660300032774271,0.886733564621837
"YBR260C",-0.143501453708461,6.15503931375867,0.660328128074249,0.886733564621837
"YBL076C",0.236506339371877,9.37402124529696,0.660457438543794,0.886733564621837
"YDR109C",0.151968295465374,5.79248259029676,0.660467132454741,0.886733564621837
"YJL157C",0.175584613183326,5.28822558114066,0.660753152205194,0.8868896369784
"YFL037W",-0.157204296159532,8.93186884942724,0.661121752910168,0.886940705480815
"YGL220W",0.15173966277195,5.89948558304866,0.661130763235508,0.886940705480815
"YOR208W",0.13807996368862,6.18118297233011,0.661464454141404,0.887160541318278
"YLR371W",-0.136510984347943,6.79254010827997,0.662008279143783,0.887662025217434
"YLR040C",-0.269265605981031,3.99811841250901,0.66254983903592,0.887909999938924
"YKR097W",0.283804252516009,4.54459368467829,0.662613672935919,0.887909999938924
"YGL206C",-0.162309075399944,8.95458061363128,0.662924990776689,0.887909999938924
"YMR187C",-0.235258752433981,4.37377380715997,0.663177766538557,0.887909999938924
"YIL002C",-0.12826968767371,6.59281356675617,0.663254682525761,0.887909999938924
"YBR207W",-0.126799575122507,6.83170739027138,0.663262696453689,0.887909999938924
"YMR316W",0.302641701071721,5.59624168988452,0.663499136200203,0.887909999938924
"YDR082W",-0.270501779155127,4.86495352410256,0.663672574593838,0.887909999938924
"YGL063W",-0.228511895430063,4.54366413726644,0.663722923001818,0.887909999938924
"YHR034C",-0.194255592865986,5.57507587268188,0.664113482502684,0.888170994043425
"YKL125W",0.227325857115201,5.20209220533872,0.664258053929491,0.888170994043425
"YKL189W",-0.177022423743957,5.5169536593314,0.664879398703942,0.888540114718798
"YDR286C",-0.220698276016367,4.58192057962359,0.664879555864664,0.888540114718798
"Q0130",0.197196052359573,5.71207229078316,0.665209743198642,0.888540114718798
"YBR066C",0.16836378883944,5.33674458539431,0.665214469499468,0.888540114718798
"YBR234C",-0.139064049738503,7.85146168667515,0.665459764804161,0.888640544820281
"YOR178C",-0.148934966456346,6.99352694701184,0.666566694043898,0.889891236822214
"YGL094C",-0.137789583712552,6.55582779819044,0.666934816291765,0.890155207028151
"YBL075C",-0.249354154101075,6.16136670126796,0.667165643262062,0.890235841737168
"YOR164C",0.118510477768135,6.5468223725553,0.667458705125644,0.890303817616024
"YKL096W-A",-0.163417216604039,9.39152117134501,0.667765849090866,0.890303817616024
"YCR096C",0.279999882238598,4.32750917770887,0.667769564149686,0.890303817616024
"YEL064C",0.210616967596201,4.399075855553,0.667898288904517,0.890303817616024
"YPL156C",0.214046679902283,5.27493843542085,0.668506524153222,0.890593631046214
"YBR045C",0.27014076935176,3.78177089633172,0.668575480025459,0.890593631046214
"YBR287W",-0.134946824561921,8.1305814988719,0.668717279312194,0.890593631046214
"YBR205W",0.128645796921938,6.97573848360134,0.668797629133671,0.890593631046214
"YDL166C",0.21710013370843,4.9487125423846,0.669313852449715,0.890762507741645
"YJL186W",-0.133149231331877,7.03853605291671,0.669598485071903,0.890762507741645
"YPL048W",-0.150605446007289,8.59913196883252,0.66986458861583,0.890762507741645
"YGR252W",0.13457341505631,6.44030604732413,0.669902755564348,0.890762507741645
"YHR168W",-0.183779680624481,5.09704269902556,0.669962035779814,0.890762507741645
"YJR103W",-0.114749490193785,7.05150621974782,0.66998558822294,0.890762507741645
"YDL040C",-0.135916412450143,7.83369709447047,0.670288189310824,0.890762507741645
"YNR047W",-0.131672964892904,6.09318548875801,0.670452121619623,0.890762507741645
"YBR197C",0.170212365941597,5.10367188998067,0.670459069762662,0.890762507741645
"YLR034C",-0.129235140512961,6.5943396626718,0.670915642619592,0.891017801295184
"YGL097W",0.130412846685305,7.07933934282456,0.670992348831404,0.891017801295184
"YLR359W",0.230651688132201,10.0499290469698,0.671345953052998,0.891046297246202
"YNL191W",0.301736122311979,4.51886410262044,0.67135494371383,0.891046297246202
"YBL051C",-0.1284296311611,7.25781358825377,0.671658457375824,0.891190658381796
"YJR069C",0.169803856209484,6.01333759107168,0.671938368152459,0.891190658381796
"YML008C",0.169545163130936,9.37897791957789,0.672069169638051,0.891190658381796
"YLR326W",-0.162822252513944,5.49793223748791,0.672146093802503,0.891190658381796
"YLL005C",-0.172478485360392,5.814428908908,0.672487560355002,0.891417156887727
"YOR071C",-0.202490689543278,5.16083773751538,0.672912640622504,0.891754346679849
"YMR288W",-0.159327235553779,5.53870824243012,0.673338022218028,0.892091764663196
"YNL053W",0.254460196626752,5.22888813553621,0.674877497845627,0.893798196154992
"YLR285C-A",0.229375753923223,5.19728287451858,0.674968201345988,0.893798196154992
"YGL116W",0.142753492042425,5.89274538970709,0.675299875553193,0.893875855977877
"YGL023C",0.130913198332446,7.19106917200649,0.675369066528461,0.893875855977877
"YDL087C",-0.206131865936907,4.50319131872423,0.676137004891251,0.894661337868237
"YNL039W",0.129597609747211,6.87188441145384,0.676446847707691,0.894661337868237
"YDL185W",-0.158375437384237,9.916971376581,0.676476317875102,0.894661337868237
"YDR113C",0.185197539945456,5.86610658460479,0.676900561104956,0.894995831741911
"YLL060C",-0.34646257690703,3.92129678345588,0.677405240980957,0.895436482511265
"YNL011C",-0.12644539314723,5.90582866425743,0.678833613507419,0.89693659015606
"YKR072C",0.153996809706536,7.4431257161099,0.679103185515525,0.89693659015606
"YNL261W",-0.170152108910749,5.50932474737109,0.67921718387023,0.89693659015606
"YOL158C",-0.155473604703003,7.47250854745281,0.679226866511748,0.89693659015606
"YDR188W",0.152800565203475,8.72051684076917,0.679571915584454,0.8971654503445
"YPL176C",0.116688269385722,6.76248675105647,0.68029255726613,0.897889923991476
"YPR049C",-0.139032598014138,6.04526304399356,0.681533032344645,0.899263574066838
"YBR073W",0.117617055638702,7.11825246713931,0.681677594430452,0.899263574066838
"YPR148C",-0.132098013561908,8.01145093889662,0.682865268518246,0.900602919146507
"YDR189W",-0.115829065529464,6.87258898288172,0.683138123047947,0.900654773309835
"YOL017W",0.161487877991753,5.20278794046567,0.683249400196569,0.900654773309835
"YDR104C",0.168149398918646,5.80781406384717,0.68386478799246,0.901238560159589
"YML054C",-0.171233358789415,10.0195001402648,0.684285610679004,0.901565707487293
"YPL155C",-0.139438491734525,5.99111450619075,0.684877491591706,0.902118007078938
"YLR438C-A",-0.119995583982919,5.91798753666696,0.685176559860282,0.902284433756016
"YGL107C",-0.130641360784792,6.14364144514736,0.685459324080266,0.902429311742769
"YNCE0024W",-0.232820712537385,4.82421075015296,0.685705967788651,0.902526574887355
"YLR039C",0.130019874817251,6.31362638030104,0.686248189048758,0.903012730375494
"YOR084W",-0.181671379572788,5.66202909910644,0.686617667777856,0.903271391707762
"YDR142C",-0.150176344194416,5.29782123379853,0.687125437323321,0.903711803770651
"YKR074W",0.174392049433483,5.53579930680925,0.687432437333785,0.903871693532471
"YFL067W",-0.300516980878104,4.09439580707878,0.687593053234694,0.903871693532471
"YGR056W",0.137307303811765,6.02159641892899,0.688080288079562,0.904020773069012
"YER093C",0.119648395831149,6.55104194682417,0.688303776466382,0.904020773069012
"YKR084C",0.140910168515702,7.25465230141317,0.688320863019747,0.904020773069012
"YKR027W",-0.147270808830003,5.85666416180545,0.688662702903992,0.904020773069012
"YJL193W",0.259790617540114,4.16288483485338,0.688790754453854,0.904020773069012
"YOR262W",0.122768715763714,5.6911231321948,0.688925100813417,0.904020773069012
"YKL170W",-0.177852629569162,5.8179678244282,0.688927214084942,0.904020773069012
"YOR201C",0.14167199468744,5.60865750231319,0.689222682367863,0.904020773069012
"YMR233W",0.238887687436269,4.54981295064425,0.689300463216245,0.904020773069012
"YHR181W",-0.138389873152475,5.4568336880141,0.68943697547989,0.904020773069012
"YBR183W",0.118931911445436,7.61583163601875,0.689834668034414,0.904181860750865
"YGL244W",0.114782242238593,7.49300153656035,0.690058231884048,0.904181860750865
"YER003C",-0.127255609765559,7.83656484418196,0.690215355264159,0.904181860750865
"YCR094W",-0.142611255702565,5.70884153458941,0.690252155565553,0.904181860750865
"YHR188C",-0.106786973740578,7.45424334765836,0.69070486363698,0.904325007043882
"YCR100C",-0.230409379783043,4.16081034294315,0.690707652776625,0.904325007043882
"YBR248C",-0.230322261237121,7.74994209573123,0.690930505343297,0.904390117743268
"YGL241W",0.162985368480916,5.91420852679841,0.691253874439308,0.904469433254606
"YIL108W",-0.114809343301661,6.69861030518979,0.691337374997251,0.904469433254606
"YJR011C",-0.157338193437259,4.74154136173828,0.691600220021465,0.904586767499282
"YJL174W",0.115680404725867,7.67124112936846,0.692074065367278,0.90484648231171
"YNR061C",-0.173346123827333,5.07207994373679,0.69216117426127,0.90484648231171
"YHR201C",0.125200007214288,6.72960889776502,0.692365632628706,0.90484648231171
"YMR246W",0.133073257901986,8.03859647250891,0.692491622565509,0.90484648231171
"YOR162C",-0.123475292640294,6.11672813721441,0.693052480490296,0.905352877739761
"YML031W",0.114867337390327,6.70851072724795,0.693382470848546,0.905557506928201
"YJL026W",-0.141146829363681,8.88892795498754,0.693810787689265,0.90589041611815
"YNL155W",-0.105556929925379,7.33243131032718,0.694021511099466,0.905939123933935
"YKL203C",0.120902577962941,6.79418554900437,0.694465194311518,0.906291824902166
"YER158C",-0.117273915262573,6.3482640190904,0.694972687640335,0.906500808008267
"YNL326C",0.193985436576283,4.72694858559802,0.695113019349895,0.906500808008267
"YML017W",0.124719467024106,6.42357470366001,0.695145910582143,0.906500808008267
"YNL180C",-0.115696794811115,7.08433730103906,0.695538224523094,0.906786045647278
"YHR012W",-0.119826220778006,6.38498617661368,0.695862811844306,0.906982866535592
"YEL004W",0.201996679465376,4.80404044536616,0.696330543444518,0.907366115977591
"YGR104C",0.161653278315648,5.52317893647037,0.696847219440283,0.907794549203301
"YOR015W",-0.121176522498095,5.57522057258954,0.697160793917033,0.907794549203301
"YPL234C",-0.128115795271559,7.91124691406082,0.6971806530252,0.907794549203301
"YLR114C",0.114701527559793,7.17734287541111,0.697669559169859,0.90816859320981
"YGR031W",0.15471314449697,5.50303564547114,0.697989732158338,0.90816859320981
"YPL085W",0.111889034825302,7.54045706042362,0.698262636329856,0.90816859320981
"YNL243W",-0.135778043299593,8.29787738322442,0.698284575173982,0.90816859320981
"YIL119C",0.146322581672074,5.67903040790329,0.698337143744986,0.90816859320981
"YGL144C",0.250885800207225,4.21257216539048,0.69889025572466,0.908661696342863
"YNCF0003C",-0.20706915794346,4.69124003032554,0.699621647101006,0.909211576675302
"YNL310C",-0.165860226569966,5.29893175748788,0.699661282204195,0.909211576675302
"YCR038C",-0.174006201107122,4.83003748416589,0.700178096839026,0.909601674621319
"YLL014W",-0.142034494492891,5.34683237437507,0.700488530977058,0.909601674621319
"YKL206C",-0.122510460800291,5.99217168588956,0.700650245579778,0.909601674621319
"YGL009C",-0.224265227959588,11.0383409558434,0.700657951507693,0.909601674621319
"YHR124W",-0.218957976479948,4.209652405364,0.701276127692367,0.910178010202465
"YNR051C",0.120700061123957,7.27289442948612,0.701575617200256,0.910340542537043
"YOR103C",0.144240395753328,5.30216463204035,0.702051902399067,0.910732341229879
"YDR381W",0.134725972842352,8.57733978205844,0.702281315520896,0.910765641363327
"YPL133C",0.187903116532996,5.65382376496039,0.70242625747566,0.910765641363327
"YOL032W",-0.110588560632254,7.16226485004405,0.702900613335238,0.911024699799793
"YER159C",0.108492291873742,6.99509704724664,0.703061710398186,0.911024699799793
"YCR075W-A",-0.285624161782954,4.09547093944234,0.703238037904479,0.911024699799793
"YBR253W",-0.190233502381992,4.90860375318365,0.703323624481731,0.911024699799793
"YDR201W",0.183025490150527,4.89303011914833,0.703592200118822,0.91114666668833
"YPR040W",0.164102918784099,5.826420416569,0.704514779695104,0.912115293463996
"YGL025C",0.150540564719768,5.73397521831149,0.704834687855843,0.912149498366151
"YGL243W",-0.199292137708792,4.80861960732242,0.705052134864569,0.912149498366151
"YJL093C",-0.12734083212528,6.50117897774008,0.705087703789777,0.912149498366151
"YNL279W",0.191345205816892,4.29305245000854,0.705346304973149,0.912149498366151
"YML001W",-0.102916511714964,6.88460562139913,0.705414236868157,0.912149498366151
"YGR237C",-0.110587864697095,7.29565965769534,0.705603612446083,0.912168589809042
"YIL152W",0.156536752767416,4.7729454291103,0.705973757768841,0.912421303954583
"YGR188C",0.304569815831556,3.79716575688825,0.706207661713759,0.912497854264822
"YER138C",-0.188691108012783,8.40605742319522,0.706557540872011,0.912724182372746
"YKR096W",0.108752092224537,7.24028720949386,0.707213679213884,0.913345923414915
"YCR024C-B",0.129228531949661,8.18315910658133,0.707695657026119,0.913383158020578
"YAL024C",-0.158177876680469,5.45328505119831,0.708088896382597,0.913383158020578
"YHL009C",0.187618584894909,5.32331174245769,0.708162084568803,0.913383158020578
"YLR272C",0.133320381325738,6.1468373478127,0.708379483244959,0.913383158020578
"YKL187C",-0.196710912309774,5.56481144130742,0.708440600087933,0.913383158020578
"YBL032W",0.130320918431451,7.16157157211782,0.708551392722546,0.913383158020578
"YHR129C",-0.227108724170952,4.73698740523563,0.708655885681073,0.913383158020578
"YPL258C",0.208019253440259,4.19387273220241,0.70867235869246,0.913383158020578
"YNR031C",0.100726801753283,6.78304558634365,0.708816103104024,0.913383158020578
"YNL287W",0.140071429077956,8.50820629711981,0.709084255259072,0.913437427889566
"YOL112W",-0.154695189591395,5.64247544845247,0.709207926401241,0.913437427889566
"YLR208W",0.121261391150518,7.78121230936237,0.709531461744973,0.913576684022745
"YLR026C",0.123912136998085,5.76963299832381,0.709665808530686,0.913576684022745
"YGR070W",-0.121951618607589,7.52353564862538,0.710069840800831,0.913803216590197
"YOL077W-A",-0.132366146725091,6.08743878433488,0.710191626982427,0.913803216590197
"YBR041W",0.109392616740714,6.90740346083567,0.710596742425295,0.913817009614098
"YMR122W-A",0.197676181011775,8.35290734987273,0.710682527247534,0.913817009614098
"YER116C",-0.232282164476719,4.63709220024345,0.710727126734701,0.913817009614098
"YPR075C",-0.123825585641116,7.7325379884175,0.711071546409246,0.91393304604771
"YML072C",-0.134334606126231,9.16697880076137,0.711167272623266,0.91393304604771
"YLR155C",-0.127232051086798,6.31352428976743,0.711683105455103,0.914371013993473
"YKR022C",-0.135196851491697,5.36981770472629,0.712128704498771,0.914718552323969
"YGR109W-B",0.12193896001413,6.11940995805789,0.712329114246357,0.914751055266216
"YPR188C",-0.130771620176548,5.43612299517385,0.712622103055114,0.914902400186758
"YMR291W",-0.121053526336531,8.22745617611314,0.71333190162065,0.91537416123974
"YOR204W",0.127447815990766,7.10388024313126,0.713340009649116,0.91537416123974
"YMR299C",0.157715272071321,4.80840535439902,0.713812291201175,0.915505508676333
"YER060W-A",0.165990341909285,5.48891289238718,0.713845552555727,0.915505508676333
"YGL005C",-0.12101109346908,6.01256324906965,0.713968116835256,0.915505508676333
"YMR252C",-0.201394341119046,4.68065585811725,0.714404114787246,0.915839778073269
"YGL022W",0.127528911212008,8.51155358165716,0.714875830843131,0.916219661512393
"YKR085C",-0.173280613062121,5.40568110051296,0.715674534582017,0.917018339135751
"YPR162C",-0.16787022447042,5.42087050135161,0.716010354633899,0.91711741385783
"YHR101C",0.195837075303254,4.80385154957632,0.716102973033325,0.91711741385783
"YLR141W",0.149629613355679,5.00354801147457,0.716716863713376,0.917678650989872
"YKL090W",0.252478480700919,4.7427548366378,0.717127719087217,0.917977851017596
"YKR021W",-0.120014173056141,6.36031211649029,0.717301988486567,0.917977851017596
"YKR106W",-0.228360669650009,4.34623024534257,0.717736780332117,0.918215571650123
"YLR417W",0.116922559625662,5.88172514743193,0.717931580817506,0.918215571650123
"YNL268W",0.123121238872332,7.98183348107688,0.718015047892564,0.918215571650123
"YGR282C",-0.136812733493901,9.89520968433795,0.718551173952731,0.918676292885235
"YER139C",0.143773137660386,5.02905359611953,0.718930117461837,0.918712140592171
"YER027C",-0.100180471446999,7.03527522059625,0.718938612668615,0.918712140592171
"YDR208W",0.0976799878538611,7.36224979624475,0.719183663277567,0.918712140592171
"YDR034C-D",-0.127548987222815,6.10211494058879,0.719282667500379,0.918712140592171
"YNL008C",-0.126291613438559,6.38590482884907,0.719605867936453,0.918900282107072
"YBR239C",0.199388364229351,4.29407927072447,0.720532746127227,0.919836426635389
"YLR105C",0.145277843136106,5.03316335899877,0.720691135953033,0.919836426635389
"YGL252C",-0.12558372485566,7.53120725144276,0.720985368735043,0.919987192543201
"YKL042W",0.183353139764053,5.20255267511714,0.721730072182016,0.920312698105842
"YEL068C",0.248343714381907,4.2624179858751,0.72188905059733,0.920312698105842
"YER008C",-0.102311286560646,7.57263568664923,0.721984121214011,0.920312698105842
"YMR294W",-0.162195952797502,5.03279032979351,0.722092497760237,0.920312698105842
"YJL014W",-0.126318045538603,8.16789156547364,0.722121314995376,0.920312698105842
"YPL023C",-0.106507595942687,7.65055887293197,0.72253537342011,0.920615802621136
"YMR006C",-0.181743347158974,5.94652249340612,0.723060462118347,0.920843290332462
"YNL135C",0.139443029553973,8.54748610791516,0.723066458067335,0.920843290332462
"YOR280C",-0.118006545001064,5.42139584859968,0.724021477898143,0.921763367242862
"YML111W",-0.110367678102822,6.15524354414189,0.724141818369966,0.921763367242862
"YIL015W",0.135120776763605,6.19964099227538,0.724331914199715,0.921780735634425
"YHR019C",0.208450020807229,9.17914936255401,0.725144842172037,0.922553129290499
"YDL214C",-0.245133885234979,5.25865014696276,0.725292056277963,0.922553129290499
"YHL003C",0.108278270426274,6.92431830855824,0.726008076411946,0.923239092301852
"YPL099C",-0.158195473482419,4.95288655868492,0.726635069707022,0.923811536663296
"YPL076W",0.22333884828,4.45152644037625,0.726890189390675,0.923911033911651
"YNL085W",0.0982079419141586,7.64355822408805,0.727773444865329,0.92480867817477
"YLR046C",0.286354500200957,4.1757610813723,0.72810516855845,0.925005204413751
"YKL054C",-0.133564188496098,8.67710639129151,0.728363902478675,0.925108929382105
"YNL054W",-0.117431722785727,6.33917508854401,0.728903189385194,0.925568853025827
"YML119W",-0.170497640208661,5.02307474844816,0.729820408717528,0.926175655530599
"YLR110C",0.134651097185899,12.2665603817437,0.73019911812221,0.926175655530599
"YKL162C",-0.209277369791872,4.90131398093401,0.73023854707989,0.926175655530599
"YML076C",0.157991319285028,5.56206625731056,0.730254376883736,0.926175655530599
"YNL051W",-0.151928318611949,5.46939715936563,0.730315021517841,0.926175655530599
"YMR117C",0.233124312737976,4.3060464867421,0.730444812554761,0.926175655530599
"YIL123W",-0.137077313572184,7.84168625108259,0.730802990966364,0.926202156784861
"YDR224C",-0.123954158644289,8.84441549385656,0.730857963856196,0.926202156784861
"YBR297W",0.100523973291516,7.15589200856446,0.730997605747316,0.926202156784861
"YKL046C",-0.101395337968516,7.73260676246457,0.731684073926518,0.926847139231845
"YKL176C",0.100734091616329,6.66899775774414,0.732390914837385,0.927161371064516
"YOR257W",-0.141867863497165,5.41528815568156,0.732494816690193,0.927161371064516
"YFL056C",0.143105737738832,5.08489828143463,0.732511659638218,0.927161371064516
"YJL121C",0.121492685667648,7.20003851789546,0.732667598653001,0.927161371064516
"YDR507C",0.108348801214203,6.88972135747669,0.73281954462584,0.927161371064516
"YNL031C",-0.123796988296894,9.17474679906607,0.733151017981998,0.927356154464396
"YDR459C",-0.164579268856854,5.14781758364256,0.733413385077004,0.927463452830372
"YNR056C",-0.275274675000977,4.58036910831004,0.734075211916131,0.928075727746822
"YKR089C",0.104088786099991,7.25680508418883,0.734968705074156,0.928980526326492
"YGR012W",0.111770380553665,5.96796362266462,0.735212382273848,0.92906373609061
"YJR107C-A",0.249646339482555,4.26156492208749,0.735513730098182,0.929219764457775
"YBR255C-A",-0.179832913652127,4.86097028070001,0.736323583191863,0.930017988054713
"YPL163C",-0.125105478953097,6.43947038892243,0.737029259040775,0.930558760123775
"YMR238W",0.101796186430637,7.0009398101618,0.737107991843833,0.930558760123775
"YGR238C",-0.12542844765962,6.10872719628271,0.737351448494779,0.930641209697204
"YLR086W",0.120283683714563,6.71644589024595,0.737820068323702,0.931007738387203
"YNR014W",0.113291317371516,7.10158158896161,0.738214586834174,0.931107268814618
"YPR139C",0.107931387729422,5.88162098663376,0.738255418727057,0.931107268814618
"YPR198W",-0.109002977186246,6.05580800011005,0.738453021234126,0.931131687889711
"YJR148W",0.202041171961172,8.47525917147417,0.738837081159456,0.931391146712597
"YEL002C",-0.0992390975213271,7.67468082666265,0.739072883902544,0.931455322251912
"YBL017C",-0.108598323254977,8.16657672559611,0.739244595340051,0.931455322251912
"YDR483W",0.108642086671324,8.11634226751519,0.739498763750699,0.931550890242019
"YBR302C",0.109041082866888,5.91164397965535,0.739966840076099,0.931915808234701
"YDR016C",-0.185992624156112,4.52225342960308,0.740412246203985,0.932210967748196
"YPL162C",-0.166833584539872,5.28664628407056,0.740657756302262,0.932210967748196
"YPR042C",0.0982293677658376,6.51464646258934,0.740746076048983,0.932210967748196
"YNL230C",0.242127600228458,4.25797568815048,0.74099544031426,0.932210967748196
"YDR004W",-0.159465887711541,5.49331182970036,0.741150718286959,0.932210967748196
"YMR264W",-0.10217873548803,6.45907189040995,0.741587357968574,0.932210967748196
"YGL237C",-0.127069977118547,5.66835199993699,0.74176740944966,0.932210967748196
"YOR094W",0.154242947688458,5.21925275468632,0.741827212300556,0.932210967748196
"YIL082W-A",-0.148397826865667,5.44270126265896,0.741898286883959,0.932210967748196
"YDL188C",-0.08704926772245,7.21853148772282,0.741985682216117,0.932210967748196
"YDR162C",0.172962611429338,5.31009833395213,0.742380425178814,0.932258495464934
"YGR093W",0.172962611429338,5.31009833395213,0.742380425178814,0.932258495464934
"YKL101W",0.100328857507494,7.56334232572828,0.743325949461429,0.933000265102402
"YOL119C",-0.103389415360736,7.29202753424935,0.743448519506438,0.933000265102402
"YER114C",-0.117674159269719,6.9362788986129,0.744061431290384,0.933000265102402
"YNL288W",0.109247432476963,6.2417259075675,0.744165206374946,0.933000265102402
"YER151C",-0.0920658076544444,7.20552887040069,0.744254763817851,0.933000265102402
"YDR186C",-0.102063462187719,7.40159178306373,0.744279183173496,0.933000265102402
"YOR049C",0.190421002884629,4.82595484217306,0.744343003190793,0.933000265102402
"YIR022W",0.0930755450082361,5.99159604912143,0.744462458836623,0.933000265102402
"YDR037W",0.184985115751804,8.31840128954112,0.744578504060474,0.933000265102402
"YNL156C",-0.1022650131245,7.97254901255529,0.74516191413421,0.933507395548469
"YOR011W",0.159179973073642,5.08957201975867,0.746022480347026,0.934361409094429
"YIL026C",-0.12050421341075,6.32468819065553,0.747702082277604,0.935515248880332
"YFR037C",0.0984964433074864,7.87323016277115,0.747879387562915,0.935515248880332
"YGL122C",-0.094677964651748,7.50389832184201,0.747953582191693,0.935515248880332
"YIL016W",0.170253641719609,5.37166524803054,0.74808917545224,0.935515248880332
"YOL004W",-0.108226645146332,8.17879429835253,0.748166492390819,0.935515248880332
"YJL196C",-0.0887047236932886,7.14460703584736,0.748266042670824,0.935515248880332
"YER104W",-0.235501475559867,4.24520753154231,0.748509130557781,0.935515248880332
"YNL280C",0.104360739950476,7.25600806742742,0.748523398537391,0.935515248880332
"YHR039C-A",-0.102062653767085,7.57197693841804,0.74855546330777,0.935515248880332
"YDR443C",0.10177944494932,6.28858213959529,0.749161136490235,0.935759121978142
"YNL214W",-0.183345625274767,4.48488619331846,0.749379296682606,0.935759121978142
"YHL036W",0.185232632193544,5.41689027623605,0.749392338912152,0.935759121978142
"YNL078W",0.100500611953341,5.78939401483389,0.749467106882953,0.935759121978142
"YOR390W",-0.214141869888227,4.38336319628834,0.749812930274195,0.935967203764013
"YBL021C",-0.131035315598857,4.64917240975986,0.750105611847768,0.936108866768452
"YJL165C",0.088526118652655,7.15225118295825,0.750383840624823,0.936232429764528
"YER086W",-0.17211443137946,8.34516386113039,0.750626260343552,0.936311266483933
"YHR164C",0.112061889611332,6.22895251439952,0.752357513827089,0.93824675393476
"YDR170C",-0.103242195144537,8.20800971980224,0.752908933801663,0.93853334945143
"YBL003C",0.11010611032871,8.4558562550733,0.752946643865035,0.93853334945143
"YOL001W",-0.195096614774303,5.08451575318766,0.753140312028464,0.93855080869196
"YCR019W",0.128084725313459,5.29068452338843,0.753801616890346,0.939055009361686
"YOR014W",-0.0893326480740059,7.57692763302622,0.753904423672073,0.939055009361686
"YNR055C",-0.0950695389209887,7.18369059928785,0.754781686377854,0.939405117390613
"YDR081C",0.0831674199935824,6.37523180353543,0.754898793617354,0.939405117390613
"YGL216W",-0.159952783895728,5.97110776404214,0.754959481724559,0.939405117390613
"YDR063W",-0.124969176575394,6.07672652914521,0.755045499858902,0.939405117390613
"YPL209C",0.315525578361536,3.93264295160574,0.755084626325265,0.939405117390613
"YDR298C",-0.105644392233541,8.36463819186435,0.755422745245667,0.939602005038896
"YPL210C",0.0927006017251045,7.24516731698549,0.7561753155529,0.94031417482703
"YGR275W",-0.13165312988892,5.28642886597105,0.756382821350828,0.940348371903076
"YIL053W",0.211977326157548,9.08475514904553,0.756628260197383,0.940407620755512
"YAR018C",-0.13599584074759,5.71714059403806,0.756891974600977,0.940407620755512
"YPR019W",0.0917722275844441,7.05036620401613,0.757240380907019,0.940407620755512
"YLR077W",-0.108650970250393,6.09367486536307,0.757661753551461,0.940407620755512
"YLL052C",-0.107329755865223,5.67391406158698,0.758131632714965,0.940407620755512
"YHL020C",0.133034809659809,6.17801825848384,0.758267415990514,0.940407620755512
"YPL227C",0.0968463846696614,5.72104727432628,0.758453363106128,0.940407620755512
"YER123W",0.103032971281343,5.85832528918911,0.758712666219751,0.940407620755512
"YJR013W",-0.120407590419822,5.81877771946873,0.758741927691744,0.940407620755512
"YGR099W",-0.145787136587172,5.67963727218699,0.758779870534643,0.940407620755512
"YLR166C",-0.0962669611618597,6.42284082594264,0.758878340893507,0.940407620755512
"YBL088C",-0.0957310130900352,6.26128809140006,0.759097016571483,0.940407620755512
"YGR179C",-0.124911651242921,5.21990877740974,0.759101207788966,0.940407620755512
"YLR453C",0.171748948837358,3.8179147906604,0.759205426016224,0.940407620755512
"YML112W",0.146971868508683,5.08474398892552,0.759398285710401,0.940407620755512
"YER178W",0.116304705539757,9.81586634591473,0.759434569952732,0.940407620755512
"YMR144W",-0.219019709775546,5.04406522585472,0.75949076415917,0.940407620755512
"YOR353C",0.085528403099038,6.15779049400416,0.760527537864307,0.941284042538899
"YDR235W",0.110722213015517,5.85739805894047,0.760558947847759,0.941284042538899
"YNL331C",0.175662330928913,4.68258636458479,0.761637886377656,0.942396096266432
"YGL157W",-0.100918948139057,6.31645489116123,0.7620666159107,0.942703291858275
"YGR168C",-0.163904446156852,4.56666529174607,0.762454981516416,0.942960422216325
"YOL025W",0.15828054987909,5.46454289343022,0.762886560519695,0.943270862048494
"YDR090C",0.160844844615872,5.03073777923892,0.763326351151381,0.943368158762708
"YNL219C",-0.106701947477201,6.84277790510573,0.763326417896241,0.943368158762708
"YBR059C",0.0962424261693937,8.08487721635027,0.763847738997137,0.943738611105647
"YNL204C",0.209596064340859,3.6837868156313,0.763987478247661,0.943738611105647
"YCL010C",0.116487811990343,6.16296249280159,0.764343552908449,0.943760145749165
"YDL215C",-0.108728167862117,8.30716704977905,0.764366228304884,0.943760145749165
"YDL171C",-0.129376118541879,8.97294326777257,0.764783735049045,0.943768108712912
"YML109W",-0.10678252240233,6.045949119733,0.764918795996346,0.943768108712912
"YDL180W",0.118838367228467,5.72554238566173,0.764988810665776,0.943768108712912
"YNL272C",-0.095779364982399,6.4969734686371,0.765095317840579,0.943768108712912
"YGL176C",0.196192006869516,4.6423986237025,0.766631558053819,0.945439862906787
